run_id,source,profile_family,profile_variant,sample_time_s,t_sec,Q1,Q2,T1,T2,ambient_ref,phase,split,run_ok,notes
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,126.0,30.0,35.0,24.766,25.604,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,127.0,30.0,35.0,24.862,25.604,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,128.0,30.0,35.0,25.023,25.732,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,129.0,30.0,35.0,25.088,25.636,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,130.0,30.0,35.0,25.185,25.829,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,131.0,30.0,35.0,25.313,25.668,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,132.0,30.0,35.0,25.41,26.087,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,133.0,30.0,35.0,25.41,26.087,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,134.0,30.0,35.0,25.604,26.151,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,135.0,30.0,35.0,25.732,26.248,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,136.0,30.0,35.0,25.765,26.248,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,137.0,30.0,35.0,25.861,26.345,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,138.0,30.0,35.0,25.99,26.409,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,139.0,30.0,35.0,26.055,26.57,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,140.0,30.0,35.0,26.119,26.57,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,141.0,30.0,35.0,26.345,26.603,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,142.0,30.0,35.0,26.409,26.57,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,143.0,30.0,35.0,26.506,26.86,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,144.0,30.0,35.0,26.603,26.893,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,145.0,30.0,35.0,26.699,26.828,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,146.0,30.0,35.0,26.699,26.828,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,147.0,30.0,35.0,26.957,27.183,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,148.0,30.0,35.0,27.021,27.215,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,149.0,30.0,35.0,27.054,27.215,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,150.0,30.0,35.0,27.086,27.118,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,151.0,30.0,35.0,27.312,27.408,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,152.0,30.0,35.0,27.344,27.505,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,153.0,30.0,35.0,27.408,27.537,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,154.0,30.0,35.0,27.569,27.537,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,155.0,30.0,35.0,27.698,27.569,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,156.0,30.0,35.0,27.795,27.634,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,157.0,30.0,35.0,27.827,27.505,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,158.0,30.0,35.0,27.988,27.859,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,159.0,30.0,35.0,28.021,27.763,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,160.0,30.0,35.0,28.053,27.827,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,161.0,30.0,35.0,28.182,27.698,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,162.0,30.0,35.0,28.246,28.053,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,163.0,30.0,35.0,28.311,27.956,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,164.0,30.0,35.0,28.472,28.182,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,165.0,30.0,35.0,28.601,28.182,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,166.0,30.0,35.0,28.665,28.214,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,167.0,30.0,35.0,28.633,28.278,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,168.0,30.0,35.0,28.762,28.246,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,169.0,30.0,35.0,28.923,28.504,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,170.0,20.0,35.0,28.987,28.311,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,171.0,20.0,35.0,29.02,28.504,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,172.0,20.0,90.0,29.052,28.439,18.80045,active,unassigned,True,
