run_id,source,profile_family,profile_variant,sample_time_s,t_sec,Q1,Q2,T1,T2,ambient_ref,phase,split,run_ok,notes
run_0001,model,q2_dominant,q2_dominant_v01,1.0,114.05,30.0,65.0,27.073199999999996,29.006999999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,115.03,30.0,65.0,27.073199999999996,29.006999999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,116.06,30.0,65.0,27.073199999999996,29.006999999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,117.03,30.0,65.0,27.3955,29.329299999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,118.07,30.0,65.0,27.3955,29.329299999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,119.07,30.0,65.0,27.3955,29.329299999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,120.68,30.0,65.0,27.717799999999997,29.6516,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,121.07,30.0,65.0,27.717799999999997,29.6516,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,122.04,30.0,65.0,27.717799999999997,29.6516,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,123.07,30.0,65.0,28.0401,29.6516,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,124.05,30.0,65.0,28.0401,29.973899999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,125.08,30.0,65.0,28.0401,29.973899999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,126.07,30.0,65.0,28.0401,29.973899999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,127.04,30.0,65.0,28.362399999999997,30.2962,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,128.04,30.0,65.0,28.362399999999997,30.2962,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,129.65,30.0,65.0,28.362399999999997,30.2962,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,130.04,30.0,65.0,28.6847,30.2962,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,131.65,30.0,65.0,28.6847,30.618499999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,132.03,30.0,65.0,28.6847,30.618499999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,133.06,30.0,65.0,29.006999999999998,30.618499999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,134.04,30.0,65.0,29.006999999999998,30.940799999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,135.07,30.0,65.0,29.006999999999998,30.940799999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,136.05,30.0,65.0,29.006999999999998,30.940799999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,137.03,30.0,65.0,29.329299999999996,30.940799999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,138.06,30.0,65.0,29.329299999999996,31.263099999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,139.05,30.0,65.0,29.329299999999996,31.263099999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,140.07,30.0,65.0,29.329299999999996,31.263099999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,141.03,30.0,65.0,29.6516,31.263099999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,142.65,30.0,65.0,29.6516,31.585399999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,143.03,30.0,65.0,29.6516,31.585399999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,144.05,30.0,65.0,29.973899999999997,31.585399999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,145.03,30.0,35.0,29.973899999999997,31.9077,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,146.06,30.0,35.0,29.973899999999997,31.9077,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,147.04,30.0,35.0,29.973899999999997,31.9077,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,148.08,30.0,35.0,30.2962,31.9077,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,149.06,30.0,35.0,30.2962,31.9077,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,150.05,30.0,35.0,30.2962,32.23,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,151.07,30.0,35.0,30.618499999999997,32.23,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,152.06,30.0,35.0,30.618499999999997,32.23,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,153.04,30.0,35.0,30.618499999999997,32.23,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,154.06,30.0,35.0,30.618499999999997,32.23,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,155.03,30.0,35.0,30.618499999999997,32.23,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,156.66,30.0,35.0,30.940799999999996,32.552299999999995,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,157.05,30.0,35.0,30.940799999999996,32.552299999999995,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,158.03,30.0,35.0,30.940799999999996,32.552299999999995,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,159.06,30.0,35.0,30.940799999999996,32.552299999999995,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,160.04,30.0,35.0,31.263099999999998,32.552299999999995,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,161.08,30.0,35.0,31.263099999999998,32.552299999999995,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,162.06,30.0,35.0,31.263099999999998,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,163.06,30.0,35.0,31.263099999999998,32.552299999999995,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,164.03,30.0,35.0,31.263099999999998,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,165.07,30.0,35.0,31.585399999999996,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,166.04,30.0,35.0,31.585399999999996,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,167.07,30.0,35.0,31.585399999999996,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,168.76,30.0,35.0,31.9077,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,169.05,30.0,35.0,31.9077,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,170.07,30.0,35.0,31.9077,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,171.05,30.0,35.0,31.9077,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,172.03,30.0,35.0,31.9077,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,173.08,30.0,35.0,31.9077,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,174.04,30.0,35.0,32.23,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,175.07,30.0,35.0,32.23,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,176.7,30.0,35.0,32.23,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,177.08,30.0,35.0,32.23,32.8746,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,178.06,30.0,35.0,32.23,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,179.67,30.0,35.0,32.552299999999995,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,180.06,30.0,35.0,32.552299999999995,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,181.04,30.0,35.0,32.552299999999995,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,182.07,30.0,35.0,32.552299999999995,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,183.05,30.0,35.0,32.552299999999995,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,184.06,30.0,35.0,32.552299999999995,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,185.05,30.0,35.0,32.8746,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,186.08,30.0,35.0,32.8746,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,187.07,30.0,35.0,32.8746,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,188.05,30.0,35.0,32.8746,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,189.07,30.0,35.0,32.8746,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,190.05,30.0,35.0,33.1969,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,191.08,30.0,35.0,33.1969,33.1969,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,192.06,30.0,35.0,33.1969,33.1969,20.949499999999997,active,unassigned,True,
