run_id,source,profile_family,profile_variant,duration_s,sample_time_s,initial_hold_s,cooldown_s,seed,ambient_ref_start,t1_start,t2_start,t1_end,t2_end,q1_mean,q1_max,q2_mean,q2_max,n_segments_q1,n_segments_q2,coordination_mode,contains_short_segment,profile_signature,run_ok,comment
run_0001,model,q2_dominant,q2_dominant_v01,600,1.0,28,60,42,20.788349999999998,20.949499999999997,20.949499999999997,23.205599999999997,22.8833,12.087542087542088,30.0,24.25925925925926,90.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 6, ""q1_mean_bin"": 2, ""q1_nseg"": 6, ""q2_max_bin"": 18, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0002,model,staggered_steps,staggered_steps_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,24.817099999999996,24.494799999999998,25.175,95.0,32.333333333333336,95.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0003,model,q1_dominant,q1_dominant_v01,600,1.0,24,60,42,20.949499999999997,20.6272,20.949499999999997,30.618499999999997,27.073199999999996,36.24166666666667,90.0,22.225,35.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 18, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 7, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0004,model,coordinated,coordinated_v01,600,1.0,21,60,42,20.949499999999997,20.949499999999997,20.949499999999997,42.2213,27.073199999999996,45.8,100.0,28.533333333333335,85.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 20, ""q1_mean_bin"": 9, ""q1_nseg"": 7, ""q2_max_bin"": 17, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0005,model,q2_dominant,q2_dominant_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.3955,25.1394,17.733333333333334,40.0,32.44166666666667,95.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 4, ""q1_nseg"": 7, ""q2_max_bin"": 19, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0006,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.717799999999997,23.5279,20.283333333333335,70.0,18.716666666666665,80.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 14, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 16, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0007,model,q2_dominant,q2_dominant_v01,600,1.0,27,60,42,20.788349999999998,20.6272,20.949499999999997,32.23,28.6847,16.341666666666665,45.0,39.016666666666666,95.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 9, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 8, ""q2_nseg"": 7, ""short"": 1}",True,
run_0008,model,coordinated,coordinated_v01,600,1.0,28,60,42,20.949499999999997,20.949499999999997,20.949499999999997,43.188199999999995,34.4861,44.857859531772576,90.0,42.802675585284284,85.0,5,5,same_direction,True,"{""coordination_mode"": ""same_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 18, ""q1_mean_bin"": 9, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 9, ""q2_nseg"": 7, ""short"": 1}",True,
run_0009,model,q2_dominant,q2_dominant_v01,600,1.0,22,60,42,20.788349999999998,20.949499999999997,20.949499999999997,24.817099999999996,24.1725,2.45,25.0,29.95,95.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 5, ""q1_mean_bin"": 0, ""q1_nseg"": 5, ""q2_max_bin"": 19, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0010,model,q2_dominant,q2_dominant_v01,600,1.0,28,60,42,20.949499999999997,20.6272,20.6272,22.561,23.5279,4.466666666666667,25.0,25.091666666666665,65.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 5, ""q1_mean_bin"": 1, ""q1_nseg"": 5, ""q2_max_bin"": 13, ""q2_mean_bin"": 5, ""q2_nseg"": 5, ""short"": 1}",True,
run_0011,model,staggered_steps,staggered_steps_v01,600,1.0,29,60,42,20.949499999999997,20.949499999999997,20.949499999999997,28.362399999999997,28.362399999999997,33.95,80.0,32.8,85.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 16, ""q1_mean_bin"": 7, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 7, ""q2_nseg"": 6, ""short"": 1}",True,
run_0012,model,q2_dominant,q2_dominant_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,23.205599999999997,23.205599999999997,11.59322033898305,45.0,23.838983050847457,75.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 9, ""q1_mean_bin"": 2, ""q1_nseg"": 6, ""q2_max_bin"": 15, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0013,model,coordinated,coordinated_v01,600,1.0,25,60,42,20.949499999999997,20.949499999999997,20.949499999999997,25.784,24.1725,25.225752508361204,75.0,27.12541806020067,80.0,4,4,same_direction,True,"{""coordination_mode"": ""same_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 15, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 16, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0014,model,coordinated,coordinated_v01,600,1.0,21,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.106299999999997,23.205599999999997,30.857142857142858,80.0,17.714285714285715,50.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 16, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 10, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0015,model,q1_dominant,q1_dominant_v01,600,1.0,21,60,42,20.788349999999998,20.949499999999997,20.949499999999997,31.585399999999996,28.6847,41.81122448979592,90.0,16.19047619047619,40.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 18, ""q1_mean_bin"": 8, ""q1_nseg"": 7, ""q2_max_bin"": 8, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0016,model,q2_dominant,q2_dominant_v01,600,1.0,24,60,42,20.788349999999998,20.949499999999997,20.949499999999997,28.362399999999997,24.494799999999998,14.033333333333333,30.0,32.541666666666664,95.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 6, ""q1_mean_bin"": 3, ""q1_nseg"": 5, ""q2_max_bin"": 19, ""q2_mean_bin"": 7, ""q2_nseg"": 6, ""short"": 1}",True,
run_0017,model,q1_dominant,q1_dominant_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.6516,28.6847,43.675,100.0,20.95,45.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 20, ""q1_mean_bin"": 9, ""q1_nseg"": 7, ""q2_max_bin"": 9, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0018,model,staggered_steps,staggered_steps_v01,600,1.0,20,60,42,20.788349999999998,20.6272,20.949499999999997,29.006999999999998,27.3955,33.583333333333336,80.0,38.99166666666667,95.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 16, ""q1_mean_bin"": 7, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 8, ""q2_nseg"": 6, ""short"": 1}",True,
run_0019,model,q2_dominant,q2_dominant_v01,600,1.0,29,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.4286,26.750899999999998,17.475,45.0,32.775,90.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 9, ""q1_mean_bin"": 3, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0020,model,coordinated,coordinated_v01,600,1.0,20,60,42,20.788349999999998,20.949499999999997,20.949499999999997,27.073199999999996,23.205599999999997,35.00833333333333,95.0,15.325,65.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 19, ""q1_mean_bin"": 7, ""q1_nseg"": 6, ""q2_max_bin"": 13, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0021,model,q2_dominant,q2_dominant_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.949499999999997,22.8833,26.106299999999997,7.15008431703204,25.0,38.49915682967959,70.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 5, ""q1_mean_bin"": 1, ""q1_nseg"": 6, ""q2_max_bin"": 14, ""q2_mean_bin"": 8, ""q2_nseg"": 6, ""short"": 1}",True,
run_0022,model,q1_dominant,q1_dominant_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.949499999999997,24.494799999999998,24.494799999999998,27.116666666666667,85.0,16.25,40.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 17, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 8, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0023,model,coordinated,coordinated_v01,600,1.0,29,60,42,20.949499999999997,20.949499999999997,20.949499999999997,30.618499999999997,26.4286,26.872881355932204,85.0,36.516949152542374,90.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 17, ""q1_mean_bin"": 5, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0024,model,coordinated,coordinated_v01,600,1.0,24,60,42,20.949499999999997,20.949499999999997,20.949499999999997,25.1394,23.5279,23.316666666666666,70.0,24.563333333333333,75.0,4,4,same_direction,True,"{""coordination_mode"": ""same_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 14, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 15, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0025,model,staggered_steps,staggered_steps_v01,600,1.0,21,60,42,20.949499999999997,20.949499999999997,20.949499999999997,30.940799999999996,30.2962,24.332220367278797,75.0,26.08514190317195,90.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 15, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 18, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0026,model,staggered_steps,staggered_steps_v01,600,1.0,26,60,42,20.788349999999998,20.949499999999997,20.949499999999997,24.1725,23.5279,26.233333333333334,85.0,21.166666666666668,75.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 5, ""q1_nseg"": 4, ""q2_max_bin"": 15, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0027,model,coordinated,coordinated_v01,600,1.0,23,60,42,20.788349999999998,20.949499999999997,20.949499999999997,25.784,22.561,26.341666666666665,95.0,19.158333333333335,80.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 19, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 16, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0028,model,staggered_steps,staggered_steps_v01,600,1.0,20,60,42,20.949499999999997,20.949499999999997,20.949499999999997,23.205599999999997,24.817099999999996,12.633333333333333,70.0,30.375,100.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 14, ""q1_mean_bin"": 3, ""q1_nseg"": 5, ""q2_max_bin"": 20, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0029,model,q2_dominant,q2_dominant_v01,600,1.0,29,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.3955,25.784,18.241666666666667,35.0,42.24166666666667,100.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 7, ""q1_mean_bin"": 4, ""q1_nseg"": 5, ""q2_max_bin"": 20, ""q2_mean_bin"": 8, ""q2_nseg"": 5, ""short"": 1}",True,
run_0030,model,staggered_steps,staggered_steps_v01,600,1.0,25,60,42,20.949499999999997,20.949499999999997,20.949499999999997,38.0314,33.5192,48.6,90.0,26.966666666666665,70.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 18, ""q1_mean_bin"": 10, ""q1_nseg"": 7, ""q2_max_bin"": 14, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0031,model,coordinated,coordinated_v01,600,1.0,28,60,42,20.788349999999998,20.949499999999997,20.949499999999997,30.618499999999997,24.494799999999998,36.166666666666664,85.0,22.833333333333332,70.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 17, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 14, ""q2_mean_bin"": 5, ""q2_nseg"": 7, ""short"": 1}",True,
run_0032,model,staggered_steps,staggered_steps_v01,600,1.0,29,60,42,20.788349999999998,20.6272,20.949499999999997,28.0401,31.585399999999996,34.59166666666667,100.0,41.90833333333333,100.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 20, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 20, ""q2_mean_bin"": 8, ""q2_nseg"": 7, ""short"": 1}",True,
run_0033,model,coordinated,coordinated_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.750899999999998,22.8833,33.826013513513516,90.0,15.329391891891891,65.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 18, ""q1_mean_bin"": 7, ""q1_nseg"": 6, ""q2_max_bin"": 13, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0034,model,staggered_steps,staggered_steps_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.6272,35.452999999999996,29.006999999999998,32.55,85.0,37.13333333333333,100.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 20, ""q2_mean_bin"": 7, ""q2_nseg"": 6, ""short"": 1}",True,
run_0035,model,q2_dominant,q2_dominant_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,30.2962,26.750899999999998,10.766666666666667,25.0,35.825,95.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 5, ""q1_mean_bin"": 2, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0036,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.3955,31.9077,16.277495769881558,85.0,41.69204737732657,85.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 8, ""q2_nseg"": 7, ""short"": 1}",True,
run_0037,model,staggered_steps,staggered_steps_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.4286,24.494799999999998,22.008333333333333,70.0,19.191666666666666,90.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 14, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 18, ""q2_mean_bin"": 4, ""q2_nseg"": 5, ""short"": 1}",True,
run_0038,model,staggered_steps,staggered_steps_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.073199999999996,25.1394,28.333333333333332,85.0,33.84166666666667,90.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 18, ""q2_mean_bin"": 7, ""q2_nseg"": 6, ""short"": 1}",True,
run_0039,model,q1_dominant,q1_dominant_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.3955,23.850199999999997,22.31686541737649,50.0,11.80579216354344,35.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 10, ""q1_mean_bin"": 4, ""q1_nseg"": 7, ""q2_max_bin"": 7, ""q2_mean_bin"": 2, ""q2_nseg"": 7, ""short"": 1}",True,
run_0040,model,q1_dominant,q1_dominant_v01,600,1.0,29,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.4286,23.5279,31.283333333333335,100.0,17.966666666666665,40.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 20, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 8, ""q2_mean_bin"": 4, ""q2_nseg"": 5, ""short"": 1}",True,
run_0041,model,staggered_steps,staggered_steps_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,24.1725,24.494799999999998,18.033333333333335,85.0,23.666666666666668,75.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 15, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0042,model,q2_dominant,q2_dominant_v01,600,1.0,26,60,42,20.949499999999997,20.949499999999997,20.949499999999997,32.552299999999995,29.329299999999996,19.033333333333335,40.0,41.24166666666667,95.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 4, ""q1_nseg"": 5, ""q2_max_bin"": 19, ""q2_mean_bin"": 8, ""q2_nseg"": 7, ""short"": 1}",True,
run_0043,model,q1_dominant,q1_dominant_v01,600,1.0,29,60,42,20.949499999999997,20.949499999999997,20.949499999999997,36.7422,29.329299999999996,45.86666666666667,90.0,15.166666666666666,45.0,5,5,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 18, ""q1_mean_bin"": 9, ""q1_nseg"": 6, ""q2_max_bin"": 9, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0044,model,coordinated,coordinated_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.6272,25.784,23.850199999999997,26.733333333333334,95.0,25.261666666666667,94.0,5,5,same_direction,True,"{""coordination_mode"": ""same_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 19, ""q1_mean_bin"": 5, ""q1_nseg"": 7, ""q2_max_bin"": 19, ""q2_mean_bin"": 5, ""q2_nseg"": 7, ""short"": 1}",True,
run_0045,model,coordinated,coordinated_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,23.850199999999997,22.561,16.298482293423273,80.0,17.128161888701516,86.0,4,4,same_direction,True,"{""coordination_mode"": ""same_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 16, ""q1_mean_bin"": 3, ""q1_nseg"": 5, ""q2_max_bin"": 17, ""q2_mean_bin"": 3, ""q2_nseg"": 6, ""short"": 1}",True,
run_0046,model,coordinated,coordinated_v01,600,1.0,29,60,42,20.788349999999998,20.949499999999997,20.949499999999997,29.973899999999997,26.106299999999997,39.18196994991653,85.0,23.25542570951586,75.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 17, ""q1_mean_bin"": 8, ""q1_nseg"": 7, ""q2_max_bin"": 15, ""q2_mean_bin"": 5, ""q2_nseg"": 7, ""short"": 1}",True,
run_0047,model,staggered_steps,staggered_steps_v01,600,1.0,22,60,42,20.788349999999998,20.949499999999997,20.6272,27.717799999999997,29.6516,24.016666666666666,85.0,41.09166666666667,85.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 5, ""q1_nseg"": 7, ""q2_max_bin"": 17, ""q2_mean_bin"": 8, ""q2_nseg"": 6, ""short"": 1}",True,
run_0048,model,q1_dominant,q1_dominant_v01,600,1.0,27,60,42,20.788349999999998,20.6272,20.949499999999997,24.1725,22.238699999999998,24.36868686868687,65.0,7.9713804713804715,45.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 13, ""q1_mean_bin"": 5, ""q1_nseg"": 5, ""q2_max_bin"": 9, ""q2_mean_bin"": 2, ""q2_nseg"": 5, ""short"": 1}",True,
run_0049,model,staggered_steps,staggered_steps_v01,600,1.0,30,60,42,20.788349999999998,20.949499999999997,20.6272,24.1725,23.5279,21.931438127090303,60.0,24.573578595317727,100.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 12, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 20, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0050,model,q1_dominant,q1_dominant_v01,600,1.0,29,60,42,20.949499999999997,20.949499999999997,20.949499999999997,35.1307,27.3955,51.72268907563025,95.0,18.42016806722689,45.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 19, ""q1_mean_bin"": 10, ""q1_nseg"": 6, ""q2_max_bin"": 9, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0051,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.106299999999997,24.494799999999998,28.166666666666668,75.0,27.85,95.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 15, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0052,model,q2_dominant,q2_dominant_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.6272,31.263099999999998,32.552299999999995,20.176470588235293,40.0,46.42857142857143,95.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 4, ""q1_nseg"": 7, ""q2_max_bin"": 19, ""q2_mean_bin"": 9, ""q2_nseg"": 7, ""short"": 1}",True,
run_0053,model,staggered_steps,staggered_steps_v01,600,1.0,27,60,42,20.949499999999997,20.949499999999997,20.949499999999997,28.6847,24.817099999999996,29.225,85.0,19.6,65.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 6, ""q1_nseg"": 7, ""q2_max_bin"": 13, ""q2_mean_bin"": 4, ""q2_nseg"": 7, ""short"": 1}",True,
run_0054,model,q2_dominant,q2_dominant_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.949499999999997,35.775299999999994,31.9077,20.25,40.0,43.641666666666666,100.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 4, ""q1_nseg"": 7, ""q2_max_bin"": 20, ""q2_mean_bin"": 9, ""q2_nseg"": 7, ""short"": 1}",True,
run_0055,model,staggered_steps,staggered_steps_v01,600,1.0,29,60,42,20.788349999999998,20.949499999999997,20.949499999999997,36.7422,30.940799999999996,53.833333333333336,100.0,28.3,65.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 20, ""q1_mean_bin"": 11, ""q1_nseg"": 5, ""q2_max_bin"": 13, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0056,model,q1_dominant,q1_dominant_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.973899999999997,23.5279,39.083333333333336,85.0,8.866666666666667,45.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 17, ""q1_mean_bin"": 8, ""q1_nseg"": 5, ""q2_max_bin"": 9, ""q2_mean_bin"": 2, ""q2_nseg"": 6, ""short"": 1}",True,
run_0057,model,q1_dominant,q1_dominant_v01,600,1.0,21,60,42,20.949499999999997,20.6272,20.949499999999997,33.1969,24.1725,45.858333333333334,90.0,9.125,25.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 18, ""q1_mean_bin"": 9, ""q1_nseg"": 6, ""q2_max_bin"": 5, ""q2_mean_bin"": 2, ""q2_nseg"": 5, ""short"": 1}",True,
run_0058,model,q2_dominant,q2_dominant_v01,600,1.0,28,60,42,20.949499999999997,20.949499999999997,20.949499999999997,27.3955,26.750899999999998,18.733333333333334,35.0,31.383333333333333,75.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 7, ""q1_mean_bin"": 4, ""q1_nseg"": 5, ""q2_max_bin"": 15, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
